
 ,time,x,y,z
, 33.237, -0.71, 0.01, -0.58
, 33.257, -0.71, 0.01, -0.57
, 33.277, -0.71, 0.01, -0.57
, 33.297, -0.71, 0.01, -0.57
, 33.321, -0.71, 0.01, -0.58
, 33.327, -0.71, 0.01, -0.57
, 33.343, -0.71, 0.01, -0.56
, 33.360, -0.71, 0.01, -0.57
, 33.378, -0.71, 0.01, -0.57
, 33.398, -0.71, 0.01, -0.57
, 33.428, -0.71, 0.01, -0.57
, 33.438, -0.71, 0.01, -0.57
, 33.462, -0.71, 0.01, -0.57
, 33.479, -0.71, 0.01, -0.57
, 33.499, -0.71, 0.01, -0.58
, 33.529, -0.71, 0.01, -0.57
, 33.533, -0.71, 0.01, -0.57
, 33.549, -0.71, 0.01, -0.57
, 33.559, -0.71, 0.01, -0.57
, 33.588, -0.71, 0.01, -0.57
, 33.599, -0.71, 0.01, -0.57
, 33.626, -0.71, 0.01, -0.57
, 33.640, -0.71, 0.01, -0.57
, 33.661, -0.71, 0.01, -0.57
, 33.687, -0.71, 0.01, -0.57
, 33.700, -0.71, 0.01, -0.57
, 33.728, -0.71, 0.01, -0.57
, 33.732, -0.71, 0.01, -0.58
, 33.750, -0.71, 0.01, -0.57
, 33.761, -0.71, 0.01, -0.57
, 33.781, -0.71, 0.01, -0.57
, 33.808, -0.71, 0.01, -0.57
, 33.821, -0.71, 0.01, -0.57
, 33.843, -0.71, 0.01, -0.58
, 33.867, -0.71, 0.01, -0.58
, 33.882, -0.71, 0.01, -0.58
, 33.909, -0.71, 0.01, -0.58
, 33.923, -0.71, 0.01, -0.57
, 33.928, -0.71, 0.01, -0.57
, 33.942, -0.71, 0.01, -0.57
, 33.962, -0.71, 0.01, -0.57
, 33.981, -0.71, 0.01, -0.57
, 34.002, -0.71, 0.01, -0.57
, 34.027, -0.71, 0.01, -0.57
, 34.048, -0.71, 0.01, -0.57
, 34.071, -0.71, 0.03, -0.57
, 34.081, -0.71, 0.02, -0.57
, 34.107, -0.71, 0.01, -0.58
, 34.129, -0.71, 0.01, -0.57
, 34.130, -0.71, 0.01, -0.57
, 34.143, -0.71, 0.03, -0.58
, 34.162, -0.72, 0.02, -0.58
, 34.188, -0.71, 0.02, -0.57
, 34.212, -0.71, 0.02, -0.57
, 34.223, -0.71, 0.03, -0.57
, 34.244, -0.71, 0.03, -0.57
, 34.265, -0.71, 0.03, -0.57
, 34.285, -0.71, 0.03, -0.58
, 34.305, -0.71, 0.03, -0.57
, 34.327, -0.71, 0.03, -0.57
, 34.331, -0.71, 0.03, -0.57
, 34.345, -0.71, 0.03, -0.57
, 34.368, -0.71, 0.03, -0.57
, 34.386, -0.71, 0.03, -0.57
, 34.405, -0.72, 0.04, -0.56
, 34.435, -0.71, 0.03, -0.57
, 34.446, -0.71, 0.03, -0.56
, 34.467, -0.71, 0.03, -0.56
, 34.493, -0.71, 0.03, -0.56
, 34.507, -0.71, 0.03, -0.57
, 34.527, -0.71, 0.04, -0.57
, 34.531, -0.71, 0.03, -0.57
, 34.547, -0.71, 0.04, -0.57
, 34.566, -0.71, 0.04, -0.57
, 34.585, -0.71, 0.03, -0.58
, 34.607, -0.72, 0.03, -0.56
, 34.626, -0.71, 0.03, -0.57
, 34.645, -0.71, 0.03, -0.57
, 34.667, -0.71, 0.03, -0.57
, 34.688, -0.71, 0.03, -0.57
, 34.710, -0.71, 0.03, -0.57
, 34.726, -0.71, 0.03, -0.57
, 34.727, -0.71, 0.03, -0.57
, 34.750, -0.71, 0.03, -0.57
, 34.767, -0.71, 0.04, -0.57
, 34.790, -0.71, 0.04, -0.57
, 34.812, -0.71, 0.04, -0.57
, 34.829, -0.71, 0.03, -0.57
, 34.852, -0.71, 0.04, -0.57
, 34.873, -0.71, 0.03, -0.57
, 34.889, -0.71, 0.04, -0.56
, 34.912, -0.71, 0.04, -0.57
, 34.932, -0.71, 0.04, -0.57
, 34.936, -0.71, 0.04, -0.56
, 34.952, -0.71, 0.04, -0.57
, 34.975, -0.72, 0.03, -0.57
, 34.989, -0.71, 0.04, -0.57
, 35.011, -0.71, 0.04, -0.57
, 35.033, -0.71, 0.04, -0.57
, 35.050, -0.71, 0.03, -0.57
, 35.070, -0.71, 0.04, -0.57
, 35.092, -0.71, 0.04, -0.57
, 35.113, -0.71, 0.04, -0.57
, 35.131, -0.71, 0.04, -0.57
, 35.135, -0.71, 0.04, -0.57
, 35.150, -0.72, 0.04, -0.57
, 35.173, -0.71, 0.04, -0.57
, 35.196, -0.71, 0.04, -0.57
, 35.211, -0.71, 0.04, -0.57
, 35.233, -0.71, 0.04, -0.57
, 35.256, -0.71, 0.03, -0.56
, 35.272, -0.71, 0.04, -0.57
, 35.293, -0.71, 0.04, -0.57
